NO_OF_FRAMES	136
926	9.25000	294.656	234.171	1662.032	202.340	401.911	1379.140	209.735	477.857	1081.338	272.620	489.103	852.101	185.892	89.319	1358.467	176.991	46.218	1045.837	244.192	-6.170	834.185	245.743	412.871	829.892	203.541	397.291	448.034	180.482	361.196	65.087	132.808	330.258	25.455	299.094	381.607	26.586	366.564	338.190	25.254	254.380	62.953	831.487	197.919	71.548	459.063	173.658	118.390	73.758	123.566	161.112	27.447	280.107	82.075	27.237	350.266	117.141	27.388
927	9.26000	294.590	233.976	1662.111	202.644	401.896	1379.150	209.928	477.620	1081.284	272.526	488.786	851.965	185.951	89.223	1358.500	177.041	45.509	1045.765	243.872	-6.230	834.193	245.792	412.704	829.945	203.685	397.154	448.027	180.365	361.166	65.165	132.999	330.260	25.372	299.219	381.471	26.367	366.468	338.119	25.062	254.212	62.845	831.488	197.587	71.428	459.301	174.246	118.457	73.331	123.625	161.145	27.401	280.149	82.139	27.155	350.280	117.220	27.235
928	9.27000	294.727	233.916	1662.092	203.029	401.848	1379.098	210.339	477.538	1081.259	272.399	488.334	851.853	186.010	89.151	1358.522	176.498	45.454	1045.627	243.333	-6.470	834.263	245.732	412.583	830.042	203.614	396.920	448.122	180.177	361.088	65.087	132.891	330.238	25.447	299.343	381.668	26.475	366.609	338.140	25.209	254.250	62.705	831.437	197.446	71.296	459.031	174.051	118.513	73.364	123.638	161.077	27.302	279.956	82.110	27.349	350.277	117.208	27.244
929	9.28000	294.857	233.887	1662.239	203.387	401.788	1379.053	210.591	477.425	1081.203	272.222	487.994	851.532	186.047	89.059	1358.587	176.279	45.669	1045.852	242.599	-6.825	834.540	245.876	412.387	829.955	203.856	396.879	448.001	180.318	361.046	65.097	132.942	330.235	25.448	299.235	381.690	26.349	366.563	338.048	25.218	254.119	62.445	831.467	197.433	71.173	459.235	173.907	118.416	73.518	123.614	161.173	27.433	279.735	81.821	27.504	350.339	117.155	27.268
930	9.29000	294.986	233.768	1662.134	203.766	401.824	1379.046	210.640	477.114	1081.118	271.999	487.674	851.435	186.088	88.946	1358.642	175.928	45.137	1045.978	242.599	-6.888	834.472	245.885	412.235	829.941	203.691	396.726	448.200	180.337	361.079	65.125	132.951	330.188	25.500	299.227	381.502	26.278	366.560	338.077	25.247	254.072	62.423	831.413	197.206	71.111	459.212	174.577	118.682	73.141	123.617	161.135	27.451	279.821	81.939	27.382	350.248	117.175	27.225
931	9.30000	294.990	233.581	1662.343	204.070	401.799	1378.913	211.113	477.097	1081.057	271.864	487.365	851.373	186.153	88.835	1358.621	176.125	45.240	1045.821	242.182	-7.058	834.568	245.917	412.096	829.956	203.704	396.525	448.153	180.544	361.220	65.050	133.234	330.365	25.308	299.283	381.563	26.409	366.631	338.041	24.985	253.894	62.266	831.352	197.173	71.028	459.274	173.651	118.325	73.562	123.625	161.099	27.414	280.103	82.106	27.106	350.253	117.130	27.277
932	9.31000	295.213	233.641	1662.210	204.427	401.803	1378.836	211.439	476.955	1080.932	271.824	487.136	851.031	186.378	88.792	1358.620	175.847	44.963	1046.036	241.803	-7.320	834.570	245.940	412.046	829.909	204.090	396.571	448.134	180.315	360.935	65.102	133.232	330.291	25.328	299.332	381.550	26.398	366.679	337.963	25.315	253.862	62.136	831.357	196.618	70.860	459.301	174.184	118.565	73.222	123.646	161.170	27.458	279.786	82.360	27.404	350.211	117.149	27.245
933	9.32000	295.293	233.435	1662.260	204.763	401.837	1378.827	211.820	476.744	1080.845	271.763	486.637	850.760	186.382	88.667	1358.684	175.615	44.656	1046.276	241.503	-7.626	834.629	246.069	411.823	830.010	203.569	396.112	448.248	180.264	360.975	65.087	132.949	330.136	25.496	299.053	381.448	26.466	366.615	338.016	25.455	253.701	61.994	831.382	196.614	70.758	459.329	173.942	118.480	73.411	123.562	161.122	27.464	280.037	81.985	27.154	350.243	117.133	27.222
934	9.33000	295.360	233.296	1662.360	205.196	401.903	1378.661	211.997	476.611	1080.769	271.720	486.411	850.690	186.447	88.582	1358.707	175.751	44.660	1046.097	241.134	-7.991	834.578	246.133	411.741	829.942	203.809	396.106	448.091	180.441	360.968	65.116	133.086	330.168	25.390	299.264	381.499	26.442	366.649	338.156	24.973	253.611	61.837	831.295	196.518	70.768	459.038	174.381	118.586	73.138	123.505	161.109	27.562	280.143	82.323	27.007	350.244	117.104	27.204
935	9.34000	295.399	233.252	1662.366	205.454	401.908	1378.583	212.386	476.594	1080.527	271.597	486.156	850.544	186.552	88.405	1358.640	175.812	44.554	1046.166	240.996	-8.283	834.419	246.142	411.567	829.891	204.148	395.458	447.953	180.314	360.843	65.052	133.070	330.118	25.434	299.129	381.482	26.495	366.677	338.131	25.217	253.547	61.769	831.271	196.616	70.670	459.319	174.493	118.776	73.015	123.495	161.103	27.557	280.235	82.500	26.976	350.246	117.103	27.233
936	9.35000	295.412	233.061	1662.159	205.663	401.931	1378.509	212.446	476.323	1080.434	271.667	485.622	850.356	186.849	88.264	1358.579	175.654	44.278	1046.204	240.638	-8.719	834.398	246.212	411.529	829.865	203.720	395.747	448.199	180.239	360.808	65.201	132.964	330.107	25.559	299.233	381.480	26.634	366.568	338.006	25.063	253.131	61.475	831.304	196.176	70.657	459.235	173.916	118.481	73.432	123.461	161.169	27.514	279.955	82.060	27.141	350.236	117.105	27.257
937	9.36000	295.524	232.905	1662.354	205.934	402.035	1378.363	212.825	476.322	1080.221	271.868	485.327	850.106	187.306	87.998	1358.542	175.843	44.134	1046.330	240.393	-9.046	834.346	246.183	411.385	829.863	203.704	395.573	448.048	180.203	360.766	65.295	133.021	330.102	25.467	299.376	381.473	26.541	366.667	338.148	25.241	253.060	61.405	831.342	196.106	70.696	459.101	173.907	118.464	73.343	123.471	161.136	27.473	279.949	81.998	27.194	350.248	117.097	27.192
938	9.37000	295.564	232.860	1662.397	206.147	402.088	1378.208	213.204	476.212	1080.020	271.921	484.992	849.766	187.569	87.727	1358.353	175.750	43.695	1046.545	240.229	-9.552	834.164	246.396	411.253	829.958	203.621	395.426	448.059	180.474	360.968	65.327	133.024	329.977	25.467	299.241	381.422	26.515	366.758	338.120	25.083	252.921	61.290	831.368	196.176	70.464	459.437	173.983	118.428	73.400	123.465	161.139	27.678	280.139	82.065	27.157	350.248	117.132	27.289
939	9.38000	295.598	232.642	1662.420	206.306	402.165	1378.116	213.735	476.088	1079.726	272.277	484.706	849.452	187.988	87.543	1358.197	175.748	43.413	1046.628	240.054	-9.702	833.707	246.515	411.134	829.881	203.414	395.182	448.134	180.320	360.684	65.348	132.956	330.007	25.540	299.272	381.322	26.402	366.645	338.045	25.123	252.242	60.995	831.486	195.785	70.410	459.399	174.094	118.593	73.186	123.391	161.167	27.617	279.976	82.028	27.171	350.149	117.089	27.322
940	9.39000	295.663	232.473	1662.484	206.291	402.156	1377.917	214.023	475.953	1079.634	272.388	484.365	849.211	188.643	87.259	1357.965	176.163	43.522	1045.931	239.940	-10.184	833.474	246.561	410.912	829.819	203.477	395.084	448.099	180.282	360.774	65.202	133.020	330.052	25.532	299.431	381.522	26.660	366.755	338.130	25.194	252.078	60.910	831.469	195.784	70.435	459.459	173.929	118.418	73.399	123.439	161.166	27.612	280.195	82.408	27.103	350.314	117.073	27.250
941	9.40000	295.903	232.451	1662.494	206.254	402.210	1377.827	214.566	476.073	1079.451	272.779	484.082	849.040	189.197	86.965	1357.779	176.312	42.656	1045.694	239.598	-10.633	833.157	246.514	410.774	829.871	203.532	395.188	448.174	180.396	360.788	65.520	132.977	329.895	25.550	299.482	381.414	26.509	366.622	338.165	25.147	252.064	60.867	831.498	195.914	70.385	459.418	174.023	118.400	73.387	123.380	161.198	27.709	280.056	82.408	27.144	350.185	117.081	27.238
942	9.41000	295.983	232.352	1662.571	206.194	402.234	1377.711	214.918	476.105	1079.392	273.094	483.743	848.750	189.745	86.777	1357.625	178.175	43.819	1044.581	239.554	-11.233	833.180	246.635	410.598	829.819	203.596	395.157	448.162	180.092	360.669	65.337	133.200	330.121	25.385	299.335	381.493	26.372	366.658	338.015	25.224	251.335	60.599	831.600	195.832	70.318	459.465	174.121	118.512	73.300	123.385	161.214	27.709	279.968	82.000	27.179	350.221	117.013	27.259
943	9.42000	295.960	232.068	1662.557	206.093	402.291	1377.642	215.556	475.918	1079.303	273.273	483.585	848.538	190.132	86.675	1357.619	177.837	42.814	1045.084	239.035	-11.544	833.033	246.576	410.526	829.943	203.622	394.939	448.036	180.516	360.853	65.180	132.938	329.879	25.568	299.120	381.115	26.715	366.762	338.063	25.200	251.148	60.578	831.595	195.591	70.121	459.565	174.293	118.583	73.157	123.494	161.232	27.587	280.213	82.454	26.988	350.226	117.070	27.198
944	9.43000	296.160	232.012	1662.491	206.050	402.354	1377.598	216.173	475.763	1079.054	273.616	483.293	848.521	190.508	86.548	1357.524	177.825	42.243	1044.854	238.667	-12.050	832.810	246.603	410.448	830.012	203.645	394.865	448.097	180.337	360.596	65.535	133.084	329.962	25.395	299.375	381.498	26.619	366.728	337.971	25.145	250.535	60.374	831.637	195.598	70.159	459.426	174.113	118.405	73.188	123.389	161.187	27.665	280.109	82.343	27.107	350.268	117.099	27.263
945	9.44000	296.327	232.062	1662.423	205.962	402.376	1377.541	216.675	475.722	1079.105	274.059	483.092	848.357	190.722	86.501	1357.545	178.614	42.336	1044.881	238.629	-12.345	832.710	246.674	410.216	829.878	203.662	394.808	447.932	180.605	360.843	65.096	132.825	329.934	25.566	299.375	381.367	26.552	366.689	338.004	25.187	250.342	60.175	831.722	195.219	70.058	459.082	174.136	118.399	73.295	123.450	161.171	27.640	280.237	82.347	26.956	350.248	117.055	27.285
946	9.45000	296.191	231.766	1662.520	205.815	402.307	1377.483	216.985	475.620	1078.931	274.498	482.763	848.395	190.995	86.326	1357.527	178.650	41.682	1044.861	238.476	-12.722	832.909	246.651	410.227	829.770	203.751	394.798	447.952	180.584	360.776	65.001	132.899	329.996	25.520	299.252	381.418	26.519	366.621	338.211	25.052	249.890	60.106	831.844	195.102	69.985	459.349	173.943	118.412	73.218	123.526	161.205	27.688	280.138	81.973	27.182	350.248	117.107	27.302
947	9.46000	296.330	231.759	1662.536	205.694	402.292	1377.553	217.344	475.536	1079.073	275.013	482.561	848.576	191.105	86.286	1357.614	177.903	40.193	1045.651	238.411	-13.134	832.903	246.705	410.035	829.935	203.659	394.833	448.010	180.459	360.810	65.412	133.113	329.989	25.394	299.060	381.358	26.487	366.657	338.055	25.075	249.746	59.953	831.790	195.021	69.810	459.153	174.422	118.588	73.004	123.499	161.176	27.657	279.959	81.961	27.271	350.329	117.010	27.271
948	9.47000	296.451	231.791	1662.460	205.648	402.221	1377.615	217.645	475.479	1079.085	275.649	482.229	848.640	191.179	86.272	1357.614	178.341	40.281	1045.924	238.409	-13.330	833.000	246.645	409.968	829.928	203.861	394.795	447.906	180.301	360.664	65.495	133.206	330.138	25.351	299.251	381.386	26.520	366.588	338.051	25.303	249.425	59.788	831.927	194.995	69.669	459.474	174.297	118.638	73.058	123.509	161.230	27.626	280.162	82.031	27.040	350.241	117.042	27.255
949	9.48000	296.483	231.781	1662.220	205.538	402.214	1377.614	217.746	475.244	1079.061	276.207	482.009	848.714	191.177	86.207	1357.695	178.697	39.588	1046.684	238.662	-13.676	832.838	246.745	409.900	829.974	203.887	394.799	447.803	180.545	360.755	65.109	133.138	330.062	25.408	299.101	381.383	26.706	366.724	338.009	25.246	249.290	59.750	832.012	194.766	69.623	459.255	174.099	118.373	73.148	123.493	161.118	27.553	280.027	82.336	27.007	350.196	117.044	27.194
950	9.49000	296.691	231.755	1662.361	205.478	402.091	1377.670	217.915	475.076	1079.180	277.317	481.904	848.914	191.174	86.157	1357.731	178.401	39.203	1046.844	238.781	-13.889	832.992	246.779	409.679	829.909	203.841	394.767	447.912	180.327	360.752	65.217	133.107	330.035	25.359	299.111	381.435	26.409	366.550	338.036	25.242	249.100	59.631	831.980	194.357	69.515	459.187	174.164	118.539	72.963	123.570	161.183	27.445	279.953	81.924	27.233	350.204	116.999	27.271
951	9.50000	296.689	231.875	1662.291	205.442	402.025	1377.772	218.073	474.919	1079.292	277.747	481.787	849.171	191.098	86.079	1357.763	179.028	38.877	1046.615	239.012	-14.176	833.189	246.705	409.509	829.936	203.912	394.748	447.878	180.329	360.756	65.234	133.121	330.004	25.331	299.254	381.336	26.652	366.772	337.952	25.160	248.911	59.559	832.024	194.595	69.413	459.274	173.816	118.256	73.317	123.618	161.195	27.416	280.100	82.004	27.045	350.256	117.081	27.298
952	9.51000	296.905	231.898	1662.524	205.316	401.929	1377.748	218.001	474.749	1079.294	278.358	481.763	849.482	190.879	86.036	1357.828	179.184	38.738	1046.896	239.341	-14.217	833.317	246.818	409.427	829.934	203.582	394.516	447.984	180.338	360.789	65.116	132.925	329.857	25.385	299.359	381.251	26.557	366.666	338.096	25.246	248.610	59.464	832.130	194.320	69.299	459.301	173.897	118.332	73.119	123.665	161.162	27.304	280.159	82.254	27.139	350.264	116.980	27.279
953	9.52000	296.835	232.069	1662.243	205.218	401.830	1377.850	218.366	474.673	1079.350	278.937	481.590	849.650	190.801	85.991	1357.825	178.728	38.231	1046.966	239.840	-14.430	833.322	246.579	409.243	829.945	203.633	394.622	448.014	180.174	360.650	65.279	132.982	329.964	25.387	299.159	381.414	26.533	366.625	338.084	25.142	248.430	59.269	832.104	194.303	69.253	459.388	174.014	118.392	73.195	123.680	161.142	27.343	279.876	82.066	26.944	350.316	117.063	27.300
954	9.53000	297.054	231.971	1662.379	205.028	401.832	1377.929	218.429	474.651	1079.417	279.548	481.545	849.885	190.517	85.894	1357.871	178.886	38.129	1047.263	240.305	-14.821	833.696	246.553	409.114	829.876	203.615	394.530	447.955	180.286	360.652	65.468	132.952	329.896	25.435	299.206	381.212	26.664	366.749	337.986	25.210	248.550	59.374	831.952	194.190	69.244	459.170	174.252	118.447	73.072	123.808	161.163	27.280	280.210	82.350	27.015	350.269	117.045	27.223
955	9.54000	297.141	232.014	1662.290	205.205	401.632	1377.919	218.618	474.537	1079.511	280.110	481.391	850.094	190.316	85.890	1357.929	178.501	37.397	1047.279	240.938	-14.785	833.890	246.522	409.029	830.024	203.407	394.441	448.092	180.442	360.623	65.135	133.119	330.127	25.371	299.340	381.494	26.385	366.577	338.100	25.082	248.263	59.176	832.016	193.969	69.186	459.117	173.867	118.315	73.193	123.978	161.079	27.060	280.052	82.199	27.121	350.293	117.076	27.154
956	9.55000	297.154	232.028	1662.388	205.130	401.553	1377.945	218.586	474.494	1079.467	280.759	481.340	850.306	189.975	85.794	1357.967	179.658	38.653	1046.692	240.624	-15.255	834.307	246.307	408.802	829.935	203.311	394.379	448.014	180.461	360.770	65.076	132.947	330.022	25.477	299.254	381.342	26.533	366.568	338.132	25.247	248.031	59.097	832.168	194.137	69.033	459.247	174.039	118.302	73.015	123.882	161.135	27.067	279.979	81.937	27.137	350.164	117.022	27.296
957	9.56000	297.011	232.240	1662.277	205.150	401.523	1377.921	218.640	474.376	1079.368	281.568	481.266	850.513	189.762	85.753	1357.990	178.666	37.762	1047.422	241.234	-15.253	834.481	246.105	408.950	830.009	203.226	394.287	448.046	180.405	360.663	65.509	132.899	329.972	25.400	299.134	381.225	26.591	366.453	338.125	25.197	247.902	58.948	832.044	194.145	69.048	458.935	174.003	118.296	73.074	123.943	161.079	27.048	280.074	82.029	27.062	350.224	117.068	27.238
958	9.57000	297.246	232.421	1662.191	205.107	401.430	1377.938	218.688	474.352	1079.420	282.286	481.195	850.641	189.529	85.759	1358.099	179.424	38.633	1047.236	241.563	-15.159	834.490	245.832	408.826	830.093	203.216	394.280	447.960	180.461	360.648	65.045	133.024	329.985	25.328	299.265	381.408	26.684	366.606	338.145	25.114	247.786	58.865	832.111	194.173	69.009	459.063	173.940	118.170	73.180	123.928	161.087	27.074	280.080	82.042	26.947	350.265	117.060	27.288
959	9.58000	297.279	232.162	1662.387	205.234	401.381	1377.888	218.724	474.257	1079.402	283.286	481.348	850.672	189.319	85.754	1358.118	179.114	38.413	1047.144	241.867	-15.107	834.716	245.696	408.817	830.123	203.299	394.288	447.834	180.135	360.498	65.455	133.083	329.977	25.270	299.037	381.200	26.502	366.615	338.068	25.090	247.673	58.783	832.112	194.111	68.980	458.862	174.265	118.459	72.987	124.014	161.129	26.950	280.130	82.396	27.023	350.233	117.034	27.291
960	9.59000	297.470	232.368	1662.414	205.245	401.312	1377.880	218.739	474.199	1079.362	283.712	481.398	850.793	189.031	85.709	1358.139	179.086	38.655	1047.036	242.286	-14.908	834.857	245.515	408.671	830.177	202.986	394.058	447.976	180.298	360.654	65.106	132.998	329.974	25.359	299.161	381.461	26.553	366.646	338.095	25.046	247.486	58.654	832.148	194.077	68.869	459.031	173.892	118.184	73.245	124.091	161.096	26.938	280.086	82.202	27.120	350.243	117.146	27.245
961	9.60000	297.483	232.451	1662.196	205.277	401.218	1377.855	218.985	474.229	1079.358	284.108	481.280	850.910	188.810	85.655	1358.200	179.194	38.958	1047.041	242.623	-14.730	834.837	245.240	408.627	830.253	202.908	393.993	447.948	180.133	360.592	65.112	133.053	329.957	25.291	299.093	381.407	26.538	366.513	338.183	25.122	247.535	58.681	832.170	193.836	68.881	458.987	173.777	118.092	73.176	124.189	161.100	26.798	279.910	81.998	27.169	350.234	117.077	27.249
962	9.61000	297.379	232.665	1661.932	205.235	401.249	1377.819	219.141	474.199	1079.333	284.859	481.400	850.943	188.435	85.644	1358.272	178.433	38.494	1047.361	243.008	-14.662	834.983	244.602	408.895	830.390	202.734	393.963	448.049	180.344	360.708	65.161	133.039	329.924	25.225	299.150	381.353	26.666	366.551	338.159	24.896	247.468	58.607	832.110	193.893	68.857	458.792	174.158	118.299	72.917	124.176	161.098	26.750	280.176	81.924	26.980	350.266	117.108	27.295
963	9.62000	297.476	232.528	1662.209	205.258	401.235	1377.852	219.324	474.250	1079.334	285.543	481.400	851.084	188.209	85.633	1358.344	178.537	38.751	1047.012	243.242	-14.601	835.113	244.452	408.807	830.350	202.848	393.920	448.126	180.220	360.789	65.346	133.085	330.032	25.209	299.302	381.525	26.459	366.492	338.240	25.264	247.079	58.257	832.069	194.238	68.759	458.968	174.130	118.261	73.100	124.124	161.110	26.830	280.050	82.374	27.046	350.231	117.094	27.221
964	9.63000	297.292	232.559	1662.130	205.242	401.169	1377.830	219.580	474.305	1079.408	285.864	481.444	851.201	187.930	85.574	1358.393	178.612	38.680	1047.085	243.316	-14.695	835.570	244.500	408.680	830.436	202.679	393.771	448.021	180.251	360.518	65.336	133.044	329.936	25.178	299.003	381.352	26.512	366.436	338.131	25.166	247.116	58.301	832.156	193.865	68.609	459.002	174.408	118.395	72.768	124.317	161.137	26.722	280.014	81.912	27.123	350.170	117.097	27.218
965	9.64000	297.706	232.555	1662.277	205.155	401.161	1377.736	219.755	474.212	1079.277	286.408	481.539	851.405	187.618	85.604	1358.496	178.758	39.063	1047.476	243.338	-14.700	835.689	244.332	408.635	830.338	202.849	393.795	448.120	180.035	360.579	65.368	133.040	329.958	25.244	299.164	381.430	26.729	366.441	338.080	25.147	246.895	58.077	832.224	193.906	68.661	458.946	174.185	118.297	72.996	124.269	161.060	26.718	280.032	81.885	27.155	350.206	117.140	27.275
966	9.65000	297.803	232.879	1661.844	205.083	401.080	1377.684	219.945	474.226	1079.410	286.821	481.577	851.479	187.291	85.558	1358.474	178.683	38.967	1047.303	243.786	-14.550	835.728	244.254	408.628	830.447	202.801	393.796	448.112	179.966	360.539	65.345	133.006	329.968	25.177	299.053	381.210	26.489	366.410	338.195	25.078	246.772	58.067	832.151	193.873	68.608	458.728	173.870	118.231	73.081	124.239	161.063	26.802	279.962	81.915	27.339	350.233	117.081	27.286
967	9.66000	297.630	233.109	1661.777	204.945	401.058	1377.647	220.168	474.344	1079.287	287.083	481.629	851.547	186.934	85.486	1358.544	178.357	38.665	1047.379	244.274	-14.360	835.794	244.411	408.427	830.370	202.870	393.719	448.066	180.181	360.548	65.188	132.987	329.978	25.196	299.084	381.318	26.657	366.469	338.115	25.321	246.739	57.923	832.185	193.948	68.474	458.945	173.919	118.292	73.069	124.307	161.088	26.748	279.924	81.927	27.224	350.158	117.065	27.315
968	9.67000	297.748	232.918	1661.913	204.947	401.042	1377.600	220.308	474.287	1079.161	287.296	481.595	851.605	186.593	85.531	1358.647	178.488	38.877	1047.556	244.703	-13.949	835.539	244.245	408.433	830.434	203.037	393.672	447.982	179.974	360.521	65.365	133.005	329.944	25.177	299.055	381.346	26.769	366.433	338.291	25.165	246.669	57.781	832.108	193.728	68.476	458.978	173.874	118.295	73.218	124.439	161.030	26.574	279.983	81.972	27.230	350.135	117.118	27.259
969	9.68000	297.648	233.290	1661.660	204.806	400.951	1377.599	220.607	474.239	1079.314	287.553	481.718	851.736	186.282	85.482	1358.568	178.891	39.272	1047.118	245.230	-13.661	835.622	244.312	408.330	830.348	203.109	393.629	448.070	180.140	360.585	65.559	133.085	330.022	25.033	299.108	381.335	26.586	366.346	338.056	25.124	246.502	57.741	832.131	193.844	68.345	458.900	174.137	118.178	72.966	124.308	161.059	26.723	280.191	82.420	26.899	350.233	117.087	27.374
970	9.69000	298.026	233.575	1661.545	204.752	400.909	1377.514	220.824	474.193	1079.168	287.721	481.699	851.871	185.834	85.436	1358.655	179.099	39.264	1047.175	245.435	-13.479	835.655	244.451	408.159	830.434	203.355	393.535	448.029	180.026	360.440	65.470	132.980	330.023	25.165	299.161	381.394	26.735	366.443	338.215	24.975	245.959	57.517	832.309	193.767	68.345	458.783	173.981	118.053	72.944	124.229	161.008	26.723	280.055	81.995	27.168	350.214	117.126	27.316
971	9.70000	297.980	233.628	1661.539	204.610	400.850	1377.415	220.943	474.132	1079.196	288.246	481.559	851.663	185.469	85.398	1358.651	178.772	39.036	1046.962	245.545	-13.288	835.637	244.447	408.213	830.395	203.385	393.475	447.802	180.130	360.604	65.284	133.017	330.024	25.143	299.127	381.287	26.532	366.459	338.026	25.210	245.998	57.520	832.217	193.691	68.310	458.787	174.034	118.116	73.028	124.386	161.075	26.637	280.106	81.965	27.136	350.181	117.092	27.237
972	9.71000	298.080	233.955	1661.554	204.442	400.784	1377.445	221.274	474.115	1079.060	288.468	481.512	851.737	185.060	85.384	1358.575	178.735	38.975	1046.838	245.909	-13.012	835.555	244.532	408.197	830.363	203.857	393.048	447.749	180.196	360.480	65.623	133.029	330.016	25.200	298.901	381.164	26.707	366.482	338.061	25.154	245.815	57.301	832.221	193.543	68.306	458.664	172.368	117.577	73.808	124.232	161.069	26.752	280.107	82.134	27.165	350.163	117.105	27.225
